"Date","Price","Open","High","Low","Vol.","Change %"
"11/12/2015","7.7501","7.7498","7.7512","7.7495","","0.00%"
"11/11/2015","7.7504","7.7516","7.7525","7.7496","","-0.02%"
"11/10/2015","7.7522","7.7514","7.7529","7.7505","","0.00%"
"11/09/2015","7.7519","7.7500","7.7530","7.7497","","0.02%"
"11/06/2015","7.7507","7.7503","7.7530","7.7500","","0.00%"
"11/05/2015","7.7509","7.7502","7.7521","7.7498","","0.00%"
"11/04/2015","7.7509","7.7498","7.7518","7.7496","","0.01%"
"11/03/2015","7.7504","7.7495","7.7513","7.7494","","0.00%"
"11/02/2015","7.7501","7.7500","7.7506","7.7494","","-0.01%"
"10/30/2015","7.7507","7.7496","7.7508","7.7494","","0.01%"
"10/29/2015","7.7502","7.7495","7.7502","7.7495","","0.00%"
"10/28/2015","7.7500","7.7496","7.7506","7.7493","","0.00%"
"10/27/2015","7.7500","7.7500","7.7501","7.7494","","0.00%"
"10/26/2015","7.7502","7.7498","7.7503","7.7494","","0.00%"
"10/23/2015","7.7500","7.7495","7.7507","7.7494","","0.00%"
"10/22/2015","7.7501","7.7499","7.7511","7.7495","","-0.01%"
"10/21/2015","7.7506","7.7495","7.7513","7.7495","","0.01%"
"10/20/2015","7.7500","7.7501","7.7507","7.7495","","0.00%"
"10/19/2015","7.7502","7.7495","7.7503","7.7494","","0.00%"
"10/16/2015","7.7500","7.7495","7.7506","7.7494","","0.00%"
"10/15/2015","7.7500","7.7500","7.7506","7.7494","","0.00%"
"10/14/2015","7.7501","7.7495","7.7504","7.7494","","0.00%"
"10/13/2015","7.7501","7.7495","7.7504","7.7494","","0.00%"
"10/12/2015","7.7500","7.7495","7.7509","7.7494","","0.00%"
"10/09/2015","7.7500","7.7495","7.7506","7.7494","","0.00%"
"10/08/2015","7.7500","7.7494","7.7506","7.7492","","0.00%"
"10/07/2015","7.7500","7.7493","7.7508","7.7493","","0.00%"
"10/06/2015","7.7500","7.7494","7.7509","7.7493","","0.00%"
"10/05/2015","7.7500","7.7494","7.7513","7.7493","","0.00%"
"10/02/2015","7.7500","7.7500","7.7509","7.7493","","-0.01%"
"10/01/2015","7.7504","7.7500","7.7506","7.7494","","0.00%"
"09/30/2015","7.7501","7.7500","7.7508","7.7494","","0.00%"
"09/29/2015","7.7504","7.7495","7.7508","7.7492","","0.00%"
"09/28/2015","7.7503","7.7498","7.7512","7.7491","","0.00%"
"09/25/2015","7.7506","7.7504","7.7508","7.7492","","0.00%"
"09/24/2015","7.7504","7.7494","7.7513","7.7492","","0.01%"
"09/23/2015","7.7500","7.7493","7.7506","7.7492","","0.00%"
"09/22/2015","7.7499","7.7494","7.7506","7.7492","","0.00%"
"09/21/2015","7.7500","7.7495","7.7507","7.7493","","0.00%"
"09/18/2015","7.7500","7.7494","7.7508","7.7492","","0.00%"
"09/17/2015","7.7500","7.7497","7.7511","7.7493","","0.00%"
"09/16/2015","7.7503","7.7497","7.7512","7.7492","","0.00%"
"09/15/2015","7.7502","7.7494","7.7502","7.7492","","0.00%"
"09/14/2015","7.7500","7.7496","7.7507","7.7492","","0.00%"
"09/11/2015","7.7500","7.7495","7.7507","7.7492","","0.00%"
"09/10/2015","7.7501","7.7513","7.7520","7.7492","","-0.02%"
"09/09/2015","7.7515","7.7500","7.7523","7.7496","","0.01%"
"09/08/2015","7.7508","7.7495","7.7520","7.7494","","0.01%"
"09/07/2015","7.7500","7.7495","7.7504","7.7492","","0.00%"
"09/04/2015","7.7501","7.7495","7.7514","7.7492","","0.00%"
"09/03/2015","7.7500","7.7495","7.7521","7.7492","","0.00%"
"09/02/2015","7.7500","7.7495","7.7508","7.7492","","0.00%"
"09/01/2015","7.7500","7.7495","7.7508","7.7492","","0.00%"
"08/31/2015","7.7500","7.7495","7.7511","7.7494","","0.00%"
"08/28/2015","7.7500","7.7495","7.7511","7.7492","","0.00%"
"08/27/2015","7.7500","7.7510","7.7524","7.7492","","-0.03%"
"08/26/2015","7.7523","7.7514","7.7528","7.7494","","0.01%"
"08/25/2015","7.7516","7.7510","7.7542","7.7500","","0.01%"
"08/24/2015","7.7512","7.7516","7.7560","7.7505","","-0.02%"
"08/21/2015","7.7527","7.7520","7.7532","7.7501","","0.00%"
"08/20/2015","7.7525","7.7529","7.7540","7.7502","","-0.01%"
"08/19/2015","7.7535","7.7541","7.7553","7.7517","","-0.02%"
"08/18/2015","7.7548","7.7546","7.7556","7.7529","","0.00%"
"08/17/2015","7.7548","7.7553","7.7576","7.7533","","-0.01%"
"08/14/2015","7.7559","7.7552","7.7570","7.7518","","0.00%"
"08/13/2015","7.7560","7.7546","7.7564","7.7507","","-0.01%"
"08/12/2015","7.7569","7.7612","7.7642","7.7519","","-0.06%"
"08/11/2015","7.7619","7.7521","7.7642","7.7520","","0.12%"
"08/10/2015","7.7527","7.7514","7.7538","7.7510","","0.01%"
"08/07/2015","7.7523","7.7507","7.7538","7.7506","","0.02%"
"08/06/2015","7.7511","7.7513","7.7524","7.7503","","-0.01%"
"08/05/2015","7.7518","7.7537","7.7543","7.7511","","-0.03%"
"08/04/2015","7.7540","7.7526","7.7544","7.7522","","0.01%"
"08/03/2015","7.7534","7.7507","7.7543","7.7505","","0.01%"
"07/31/2015","7.7529","7.7537","7.7540","7.7504","","-0.01%"
"07/30/2015","7.7537","7.7512","7.7540","7.7502","","0.03%"
"07/29/2015","7.7517","7.7505","7.7523","7.7499","","0.01%"
"07/28/2015","7.7511","7.7509","7.7519","7.7500","","0.00%"
"07/27/2015","7.7514","7.7514","7.7517","7.7497","","0.00%"
"07/24/2015","7.7514","7.7508","7.7521","7.7499","","0.00%"
"07/23/2015","7.7515","7.7499","7.7519","7.7498","","0.01%"
"07/22/2015","7.7504","7.7505","7.7516","7.7497","","-0.01%"
"07/21/2015","7.7510","7.7502","7.7516","7.7500","","0.00%"
"07/20/2015","7.7510","7.7500","7.7522","7.7498","","0.01%"
"07/17/2015","7.7505","7.7508","7.7514","7.7497","","-0.01%"
"07/16/2015","7.7513","7.7510","7.7518","7.7500","","0.00%"
"07/15/2015","7.7510","7.7512","7.7518","7.7497","","-0.01%"
"07/14/2015","7.7514","7.7519","7.7524","7.7502","","-0.01%"
"07/13/2015","7.7521","7.7509","7.7524","7.7503","","0.01%"
"07/10/2015","7.7513","7.7518","7.7523","7.7502","","-0.01%"
"07/09/2015","7.7520","7.7516","7.7535","7.7505","","-0.01%"
"07/08/2015","7.7524","7.7547","7.7562","7.7514","","-0.03%"
"07/07/2015","7.7547","7.7527","7.7566","7.7521","","0.02%"
"07/06/2015","7.7532","7.7523","7.7541","7.7518","","0.00%"
"07/03/2015","7.7530","7.7516","7.7536","7.7508","","0.02%"
"07/02/2015","7.7516","7.7523","7.7525","7.7505","","-0.01%"
"07/01/2015","7.7524","7.7510","7.7524","7.7506","","0.01%"
"06/30/2015","7.7515","7.7522","7.7534","7.7509","","-0.01%"
"06/29/2015","7.7523","7.7519","7.7530","7.7512","","0.00%"
"06/26/2015","7.7524","7.7521","7.7535","7.7508","","0.00%"
"06/25/2015","7.7527","7.7524","7.7532","7.7505","","0.00%"
"06/24/2015","7.7525","7.7520","7.7532","7.7512","","0.00%"
"06/23/2015","7.7526","7.7507","7.7536","7.7505","","0.02%"
"06/22/2015","7.7513","7.7513","7.7522","7.7505","","0.00%"
"06/19/2015","7.7515","7.7521","7.7528","7.7509","","-0.01%"
"06/18/2015","7.7524","7.7523","7.7533","7.7516","","0.00%"
"06/17/2015","7.7523","7.7517","7.7535","7.7515","","0.00%"
"06/16/2015","7.7522","7.7528","7.7537","7.7516","","-0.01%"
"06/15/2015","7.7530","7.7526","7.7536","7.7515","","0.00%"
"06/12/2015","7.7530","7.7521","7.7538","7.7518","","0.01%"
"06/11/2015","7.7524","7.7522","7.7535","7.7518","","0.00%"
"06/10/2015","7.7524","7.7528","7.7536","7.7514","","-0.01%"
"06/09/2015","7.7534","7.7514","7.7535","7.7512","","0.02%"
"06/08/2015","7.7520","7.7517","7.7537","7.7510","","0.00%"
"06/05/2015","7.7523","7.7512","7.7539","7.7510","","0.01%"
"06/04/2015","7.7516","7.7532","7.7544","7.7510","","-0.02%"
"06/03/2015","7.7532","7.7555","7.7559","7.7525","","-0.03%"
"06/02/2015","7.7558","7.7559","7.7579","7.7533","","0.00%"
"06/01/2015","7.7558","7.7520","7.7572","7.7516","","0.04%"
"05/29/2015","7.7530","7.7528","7.7543","7.7500","","-0.01%"
"05/28/2015","7.7534","7.7583","7.7591","7.7520","","-0.06%"
"05/27/2015","7.7584","7.7515","7.7604","7.7512","","0.08%"
"05/26/2015","7.7523","7.7514","7.7534","7.7512","","0.01%"
"05/25/2015","7.7519","7.7513","7.7534","7.7508","","0.00%"
"05/22/2015","7.7517","7.7526","7.7542","7.7505","","-0.02%"
"05/21/2015","7.7532","7.7522","7.7542","7.7515","","0.01%"
"05/20/2015","7.7523","7.7517","7.7528","7.7511","","0.00%"
"05/19/2015","7.7520","7.7505","7.7534","7.7504","","0.02%"
"05/18/2015","7.7507","7.7505","7.7525","7.7502","","0.00%"
"05/15/2015","7.7510","7.7501","7.7521","7.7500","","0.00%"
"05/14/2015","7.7508","7.7510","7.7524","7.7500","","-0.01%"
"05/13/2015","7.7517","7.7512","7.7537","7.7510","","0.00%"
"05/12/2015","7.7516","7.7520","7.7538","7.7512","","-0.01%"
"05/11/2015","7.7523","7.7530","7.7541","7.7518","","-0.01%"
"05/08/2015","7.7534","7.7531","7.7550","7.7524","","-0.01%"
"05/07/2015","7.7539","7.7516","7.7551","7.7512","","0.03%"
"05/06/2015","7.7518","7.7507","7.7530","7.7506","","0.01%"
"05/05/2015","7.7513","7.7527","7.7538","7.7499","","-0.02%"
"05/04/2015","7.7529","7.7510","7.7540","7.7502","","0.01%"
"05/01/2015","7.7521","7.7499","7.7524","7.7497","","0.02%"
"04/30/2015","7.7506","7.7504","7.7522","7.7497","","0.00%"
"04/29/2015","7.7507","7.7501","7.7508","7.7496","","0.01%"
"04/28/2015","7.7502","7.7500","7.7517","7.7495","","0.00%"
"04/27/2015","7.7500","7.7498","7.7514","7.7495","","0.00%"
"04/24/2015","7.7502","7.7496","7.7504","7.7494","","0.00%"
"04/23/2015","7.7502","7.7497","7.7506","7.7495","","0.00%"
"04/22/2015","7.7501","7.7496","7.7509","7.7495","","0.00%"
"04/21/2015","7.7502","7.7496","7.7507","7.7495","","0.00%"
"04/20/2015","7.7502","7.7512","7.7522","7.7494","","-0.02%"
"04/17/2015","7.7521","7.7522","7.7530","7.7502","","0.00%"
"04/16/2015","7.7524","7.7517","7.7525","7.7502","","0.00%"
"04/15/2015","7.7522","7.7523","7.7537","7.7497","","-0.01%"
"04/14/2015","7.7529","7.7500","7.7537","7.7495","","0.04%"
"04/13/2015","7.7500","7.7500","7.7505","7.7494","","0.00%"
"04/10/2015","7.7500","7.7495","7.7504","7.7494","","0.00%"
"04/09/2015","7.7500","7.7498","7.7511","7.7494","","-0.01%"
"04/08/2015","7.7504","7.7512","7.7537","7.7495","","-0.02%"
"04/07/2015","7.7520","7.7523","7.7529","7.7510","","-0.01%"
"04/06/2015","7.7527","7.7516","7.7528","7.7513","","0.01%"
"04/03/2015","7.7523","7.7520","7.7538","7.7510","","-0.01%"
"04/02/2015","7.7527","7.7520","7.7539","7.7515","","0.00%"
"04/01/2015","7.7525","7.7523","7.7555","7.7517","","0.00%"
"03/31/2015","7.7524","7.7543","7.7553","7.7520","","-0.03%"
"03/30/2015","7.7550","7.7530","7.7561","7.7528","","0.02%"
"03/27/2015","7.7535","7.7542","7.7561","7.7525","","-0.01%"
"03/26/2015","7.7546","7.7548","7.7559","7.7530","","0.00%"
"03/25/2015","7.7547","7.7561","7.7570","7.7534","","-0.02%"
"03/24/2015","7.7563","7.7563","7.7572","7.7535","","0.00%"
"03/23/2015","7.7563","7.7580","7.7585","7.7545","","-0.02%"
"03/20/2015","7.7581","7.7584","7.7607","7.7553","","-0.01%"
"03/19/2015","7.7591","7.7601","7.7612","7.7553","","0.00%"
"03/18/2015","7.7590","7.7624","7.7631","7.7559","","-0.05%"
"03/17/2015","7.7626","7.7646","7.7661","7.7621","","-0.03%"
"03/16/2015","7.7647","7.7656","7.7675","7.7635","","-0.01%"
"03/13/2015","7.7658","7.7690","7.7704","7.7633","","-0.05%"
"03/12/2015","7.7694","7.7704","7.7706","7.7627","","-0.02%"
"03/11/2015","7.7707","7.7611","7.7743","7.7590","","0.12%"
"03/10/2015","7.7614","7.7595","7.7622","7.7578","","0.02%"
"03/09/2015","7.7601","7.7562","7.7608","7.7559","","0.04%"
"03/06/2015","7.7567","7.7552","7.7596","7.7548","","0.01%"
"03/05/2015","7.7557","7.7553","7.7581","7.7543","","0.00%"
"03/04/2015","7.7556","7.7552","7.7557","7.7540","","0.00%"
"03/03/2015","7.7554","7.7553","7.7560","7.7535","","0.00%"
"03/02/2015","7.7554","7.7540","7.7561","7.7530","","-0.01%"
"02/27/2015","7.7559","7.7547","7.7561","7.7528","","0.02%"
"02/26/2015","7.7547","7.7571","7.7576","7.7540","","-0.03%"
"02/25/2015","7.7571","7.7565","7.7575","7.7541","","0.00%"
"02/24/2015","7.7568","7.7563","7.7575","7.7556","","0.00%"
"02/23/2015","7.7569","7.7588","7.7594","7.7556","","-0.03%"
"02/20/2015","7.7595","7.7580","7.7605","7.7555","","0.02%"
"02/19/2015","7.7582","7.7575","7.7595","7.7564","","0.00%"
"02/18/2015","7.7583","7.7592","7.7598","7.7559","","-0.02%"
"02/17/2015","7.7596","7.7590","7.7596","7.7567","","0.01%"
"02/16/2015","7.7591","7.7547","7.7595","7.7545","","0.04%"
"02/13/2015","7.7561","7.7535","7.7562","7.7535","","0.03%"
"02/12/2015","7.7539","7.7543","7.7563","7.7529","","-0.01%"
"02/11/2015","7.7545","7.7533","7.7549","7.7530","","0.01%"
"02/10/2015","7.7534","7.7532","7.7547","7.7528","","0.00%"
"02/09/2015","7.7537","7.7521","7.7542","7.7515","","0.01%"
"02/06/2015","7.7530","7.7520","7.7534","7.7515","","0.01%"
"02/05/2015","7.7524","7.7524","7.7537","7.7512","","0.00%"
"02/04/2015","7.7524","7.7538","7.7551","7.7513","","-0.02%"
"02/03/2015","7.7539","7.7528","7.7550","7.7523","","0.01%"
"02/02/2015","7.7528","7.7520","7.7549","7.7519","","0.01%"
"01/30/2015","7.7523","7.7519","7.7543","7.7512","","0.00%"
"01/29/2015","7.7520","7.7519","7.7530","7.7512","","0.00%"
"01/28/2015","7.7519","7.7520","7.7531","7.7513","","0.00%"
"01/27/2015","7.7521","7.7517","7.7534","7.7513","","0.00%"
"01/26/2015","7.7518","7.7510","7.7532","7.7509","","-0.02%"
"01/23/2015","7.7530","7.7528","7.7541","7.7506","","0.00%"
"01/22/2015","7.7530","7.7507","7.7538","7.7502","","0.03%"
"01/21/2015","7.7508","7.7524","7.7532","7.7500","","-0.02%"
"01/20/2015","7.7525","7.7520","7.7537","7.7514","","0.00%"
"01/19/2015","7.7522","7.7513","7.7538","7.7504","","0.01%"
"01/16/2015","7.7512","7.7527","7.7546","7.7494","","-0.02%"
"01/15/2015","7.7528","7.7539","7.7557","7.7505","","-0.02%"
"01/14/2015","7.7542","7.7527","7.7547","7.7525","","0.02%"
"01/13/2015","7.7530","7.7529","7.7540","7.7524","","0.00%"
"01/12/2015","7.7530","7.7528","7.7548","7.7522","","0.01%"
"01/09/2015","7.7526","7.7544","7.7556","7.7523","","-0.03%"
"01/08/2015","7.7546","7.7548","7.7557","7.7539","","0.00%"
"01/07/2015","7.7549","7.7541","7.7555","7.7532","","0.01%"
"01/06/2015","7.7543","7.7559","7.7561","7.7525","","-0.02%"
"01/05/2015","7.7561","7.7557","7.7568","7.7550","","-0.01%"
"01/02/2015","7.7566","7.7539","7.7576","7.7537","","0.03%"
"01/01/2015","7.7539","7.7538","7.7539","7.7538","","0.00%"
"12/31/2014","7.7539","7.7567","7.7583","7.7531","","-0.04%"
"12/30/2014","7.7570","7.7581","7.7588","7.7561","","-0.02%"
"12/29/2014","7.7583","7.7600","7.7620","7.7573","","-0.04%"
"12/26/2014","7.7616","7.7598","7.7621","7.7584","","0.02%"
"12/25/2014","7.7599","7.7620","7.7632","7.7593","","-0.03%"
"12/24/2014","7.7622","7.7567","7.7634","7.7561","","0.07%"
"12/23/2014","7.7568","7.7551","7.7599","7.7550","","0.02%"
"12/22/2014","7.7553","7.7530","7.7576","7.7530","","0.03%"
"12/19/2014","7.7531","7.7558","7.7566","7.7527","","-0.04%"
"12/18/2014","7.7562","7.7559","7.7576","7.7541","","0.00%"
"12/17/2014","7.7561","7.7540","7.7565","7.7526","","0.02%"
"12/16/2014","7.7543","7.7529","7.7545","7.7520","","0.02%"
"12/15/2014","7.7531","7.7511","7.7534","7.7510","","0.03%"
"12/12/2014","7.7511","7.7517","7.7532","7.7507","","-0.01%"
"12/11/2014","7.7519","7.7510","7.7527","7.7505","","0.01%"
"12/10/2014","7.7511","7.7520","7.7536","7.7505","","-0.02%"
"12/09/2014","7.7525","7.7511","7.7542","7.7506","","0.01%"
"12/08/2014","7.7514","7.7509","7.7518","7.7504","","0.00%"
"12/05/2014","7.7512","7.7511","7.7525","7.7504","","0.00%"
"12/04/2014","7.7513","7.7526","7.7541","7.7507","","-0.03%"
"12/03/2014","7.7533","7.7545","7.7557","7.7518","","-0.02%"
"12/02/2014","7.7548","7.7557","7.7560","7.7541","","-0.01%"
"12/01/2014","7.7556","7.7545","7.7566","7.7534","","0.01%"
"11/28/2014","7.7549","7.7527","7.7557","7.7519","","0.03%"
"11/27/2014","7.7529","7.7539","7.7544","7.7520","","-0.01%"
"11/26/2014","7.7540","7.7544","7.7562","7.7531","","-0.01%"
"11/25/2014","7.7545","7.7556","7.7570","7.7535","","-0.02%"
"11/24/2014","7.7557","7.7574","7.7577","7.7552","","-0.03%"
"11/21/2014","7.7583","7.7565","7.7593","7.7550","","0.02%"
"11/20/2014","7.7567","7.7551","7.7569","7.7544","","0.02%"
"11/19/2014","7.7553","7.7549","7.7555","7.7541","","0.00%"
"11/18/2014","7.7551","7.7543","7.7553","7.7539","","0.01%"
"11/17/2014","7.7547","7.7538","7.7553","7.7537","","0.00%"
"11/14/2014","7.7546","7.7545","7.7567","7.7534","","0.00%"
"11/13/2014","7.7549","7.7541","7.7560","7.7529","","0.01%"
"11/12/2014","7.7544","7.7547","7.7556","7.7534","","-0.01%"
"11/11/2014","7.7549","7.7557","7.7562","7.7526","","-0.01%"
"11/10/2014","7.7557","7.7523","7.7558","7.7514","","0.03%"
"11/07/2014","7.7530","7.7528","7.7536","7.7516","","0.00%"
"11/06/2014","7.7529","7.7517","7.7537","7.7512","","0.02%"
"11/05/2014","7.7517","7.7522","7.7525","7.7511","","-0.01%"
"11/04/2014","7.7523","7.7530","7.7542","7.7512","","-0.01%"
"11/03/2014","7.7532","7.7546","7.7560","7.7528","","-0.02%"
"10/31/2014","7.7550","7.7547","7.7561","7.7540","","0.00%"
"10/30/2014","7.7548","7.7540","7.7561","7.7536","","0.00%"
"10/29/2014","7.7547","7.7573","7.7581","7.7536","","-0.04%"
"10/28/2014","7.7576","7.7572","7.7578","7.7566","","0.00%"
"10/27/2014","7.7574","7.7569","7.7579","7.7564","","0.00%"
"10/24/2014","7.7572","7.7572","7.7585","7.7563","","0.00%"
"10/23/2014","7.7573","7.7572","7.7580","7.7557","","0.00%"
"10/22/2014","7.7573","7.7561","7.7577","7.7550","","0.01%"
"10/21/2014","7.7563","7.7573","7.7596","7.7551","","-0.02%"
"10/20/2014","7.7576","7.7570","7.7592","7.7565","","0.00%"
"10/17/2014","7.7576","7.7583","7.7595","7.7564","","-0.01%"
"10/16/2014","7.7585","7.7561","7.7587","7.7550","","0.03%"
"10/15/2014","7.7565","7.7570","7.7599","7.7545","","-0.01%"
"10/14/2014","7.7571","7.7578","7.7591","7.7550","","-0.01%"
"10/13/2014","7.7580","7.7582","7.7596","7.7560","","0.00%"
"10/10/2014","7.7582","7.7560","7.7600","7.7550","","0.03%"
"10/09/2014","7.7561","7.7569","7.7571","7.7541","","-0.02%"
"10/08/2014","7.7573","7.7541","7.7576","7.7537","","0.03%"
"10/07/2014","7.7547","7.7550","7.7573","7.7536","","-0.01%"
"10/06/2014","7.7553","7.7607","7.7615","7.7543","","-0.09%"
"10/03/2014","7.7622","7.7611","7.7636","7.7555","","0.01%"
"10/02/2014","7.7618","7.7645","7.7675","7.7607","","-0.04%"
"10/01/2014","7.7646","7.7648","7.7685","7.7613","","-0.01%"
"09/30/2014","7.7652","7.7690","7.7693","7.7614","","-0.05%"
"09/29/2014","7.7692","7.7572","7.7701","7.7569","","0.15%"
"09/26/2014","7.7577","7.7540","7.7584","7.7535","","0.05%"
"09/25/2014","7.7541","7.7517","7.7542","7.7511","","0.03%"
"09/24/2014","7.7519","7.7515","7.7523","7.7508","","0.00%"
"09/23/2014","7.7517","7.7512","7.7519","7.7506","","0.00%"
"09/22/2014","7.7514","7.7507","7.7515","7.7506","","0.00%"
"09/19/2014","7.7511","7.7508","7.7523","7.7504","","0.00%"
"09/18/2014","7.7509","7.7506","7.7516","7.7500","","0.00%"
"09/17/2014","7.7507","7.7510","7.7515","7.7503","","-0.01%"
"09/16/2014","7.7511","7.7511","7.7513","7.7503","","0.00%"
"09/15/2014","7.7511","7.7506","7.7511","7.7500","","0.01%"
"09/12/2014","7.7506","7.7502","7.7510","7.7499","","0.00%"
"09/11/2014","7.7505","7.7506","7.7508","7.7497","","0.00%"
"09/10/2014","7.7507","7.7504","7.7508","7.7496","","0.00%"
"09/09/2014","7.7507","7.7500","7.7510","7.7496","","0.01%"
"09/08/2014","7.7501","7.7501","7.7507","7.7495","","0.00%"
"09/05/2014","7.7502","7.7502","7.7511","7.7495","","0.00%"
"09/04/2014","7.7505","7.7500","7.7507","7.7496","","0.00%"
"09/03/2014","7.7502","7.7502","7.7508","7.7497","","0.00%"
"09/02/2014","7.7503","7.7500","7.7504","7.7496","","0.00%"
"09/01/2014","7.7502","7.7501","7.7505","7.7495","","0.00%"
"08/29/2014","7.7502","7.7499","7.7505","7.7495","","0.00%"
"08/28/2014","7.7501","7.7498","7.7505","7.7495","","0.00%"
"08/27/2014","7.7501","7.7505","7.7510","7.7495","","-0.01%"
"08/26/2014","7.7506","7.7501","7.7509","7.7496","","0.00%"
"08/25/2014","7.7503","7.7497","7.7508","7.7496","","0.00%"
"08/22/2014","7.7503","7.7500","7.7511","7.7495","","0.00%"
"08/21/2014","7.7502","7.7507","7.7510","7.7495","","-0.01%"
"08/20/2014","7.7508","7.7507","7.7509","7.7498","","0.00%"
"08/19/2014","7.7508","7.7503","7.7508","7.7497","","0.00%"
"08/18/2014","7.7506","7.7506","7.7511","7.7499","","0.00%"
"08/15/2014","7.7503","7.7505","7.7510","7.7497","","-0.01%"
"08/14/2014","7.7508","7.7509","7.7515","7.7500","","0.00%"
"08/13/2014","7.7510","7.7511","7.7514","7.7501","","-0.01%"
"08/12/2014","7.7514","7.7510","7.7515","7.7505","","0.00%"
"08/11/2014","7.7513","7.7509","7.7518","7.7506","","0.00%"
"08/08/2014","7.7516","7.7509","7.7518","7.7500","","0.01%"
"08/07/2014","7.7510","7.7503","7.7515","7.7497","","0.01%"
"08/06/2014","7.7506","7.7500","7.7511","7.7496","","0.01%"
"08/05/2014","7.7500","7.7498","7.7501","7.7495","","0.00%"
"08/04/2014","7.7500","7.7502","7.7505","7.7496","","0.00%"
"08/01/2014","7.7501","7.7498","7.7503","7.7493","","0.00%"
"07/31/2014","7.7501","7.7498","7.7503","7.7496","","0.00%"
"07/30/2014","7.7501","7.7498","7.7505","7.7495","","0.00%"
"07/29/2014","7.7501","7.7498","7.7504","7.7496","","0.00%"
"07/28/2014","7.7501","7.7501","7.7505","7.7496","","0.00%"
"07/25/2014","7.7501","7.7498","7.7508","7.7496","","0.00%"
"07/24/2014","7.7501","7.7503","7.7510","7.7498","","-0.01%"
"07/23/2014","7.7505","7.7511","7.7521","7.7499","","-0.01%"
"07/22/2014","7.7515","7.7515","7.7524","7.7510","","0.00%"
"07/21/2014","7.7517","7.7506","7.7520","7.7504","","0.01%"
"07/18/2014","7.7511","7.7509","7.7523","7.7502","","0.00%"
"07/17/2014","7.7509","7.7506","7.7511","7.7499","","0.00%"
"07/16/2014","7.7509","7.7498","7.7514","7.7497","","0.01%"
"07/15/2014","7.7501","7.7498","7.7503","7.7495","","0.00%"
"07/14/2014","7.7500","7.7500","7.7503","7.7495","","0.00%"
"07/11/2014","7.7501","7.7498","7.7503","7.7496","","0.00%"
"07/10/2014","7.7500","7.7497","7.7505","7.7495","","0.00%"
"07/09/2014","7.7500","7.7498","7.7506","7.7495","","0.00%"
"07/08/2014","7.7500","7.7499","7.7507","7.7495","","0.00%"
"07/07/2014","7.7502","7.7499","7.7508","7.7495","","0.00%"
"07/04/2014","7.7501","7.7499","7.7515","7.7496","","0.00%"
"07/03/2014","7.7502","7.7500","7.7514","7.7495","","0.00%"
"07/02/2014","7.7501","7.7500","7.7514","7.7495","","0.00%"
"07/01/2014","7.7501","7.7503","7.7508","7.7495","","0.00%"
"06/30/2014","7.7504","7.7512","7.7516","7.7497","","-0.01%"
"06/27/2014","7.7514","7.7516","7.7523","7.7502","","-0.01%"
"06/26/2014","7.7519","7.7515","7.7524","7.7508","","0.00%"
"06/25/2014","7.7517","7.7513","7.7522","7.7508","","0.00%"
"06/24/2014","7.7516","7.7509","7.7522","7.7506","","0.01%"
"06/23/2014","7.7512","7.7511","7.7518","7.7504","","-0.01%"
"06/20/2014","7.7517","7.7504","7.7519","7.7499","","0.01%"
"06/19/2014","7.7507","7.7509","7.7514","7.7492","","-0.01%"
"06/18/2014","7.7511","7.7512","7.7519","7.7505","","0.00%"
"06/17/2014","7.7513","7.7509","7.7520","7.7507","","0.00%"
"06/16/2014","7.7513","7.7513","7.7516","7.7505","","0.00%"
"06/13/2014","7.7516","7.7513","7.7518","7.7505","","0.00%"
"06/12/2014","7.7515","7.7515","7.7525","7.7510","","0.00%"
"06/11/2014","7.7517","7.7514","7.7527","7.7510","","0.00%"
"06/10/2014","7.7516","7.7510","7.7520","7.7510","","0.00%"
"06/09/2014","7.7515","7.7524","7.7531","7.7510","","-0.01%"
"06/06/2014","7.7524","7.7524","7.7530","7.7520","","0.00%"
"06/05/2014","7.7526","7.7527","7.7530","7.7520","","0.00%"
"06/04/2014","7.7529","7.7526","7.7533","7.7520","","0.00%"
"06/03/2014","7.7528","7.7538","7.7544","7.7520","","-0.01%"
"06/02/2014","7.7539","7.7520","7.7540","7.7520","","0.01%"
"05/30/2014","7.7529","7.7525","7.7535","7.7520","","0.00%"
"05/29/2014","7.7527","7.7535","7.7540","7.7520","","-0.01%"
"05/28/2014","7.7537","7.7531","7.7538","7.7520","","0.01%"
"05/27/2014","7.7532","7.7533","7.7537","7.7522","","0.00%"
"05/26/2014","7.7534","7.7535","7.7546","7.7525","","0.00%"
"05/23/2014","7.7531","7.7536","7.7543","7.7526","","-0.01%"
"05/22/2014","7.7538","7.7526","7.7547","7.7523","","0.01%"
"05/21/2014","7.7527","7.7527","7.7530","7.7518","","0.00%"
"05/20/2014","7.7529","7.7519","7.7530","7.7512","","0.01%"
"05/19/2014","7.7522","7.7516","7.7522","7.7512","","0.00%"
"05/16/2014","7.7524","7.7518","7.7526","7.7512","","0.01%"
"05/15/2014","7.7520","7.7516","7.7523","7.7510","","0.00%"
"05/14/2014","7.7517","7.7515","7.7522","7.7509","","0.00%"
"05/13/2014","7.7516","7.7515","7.7526","7.7509","","0.00%"
"05/12/2014","7.7517","7.7510","7.7521","7.7510","","0.00%"
"05/09/2014","7.7516","7.7515","7.7520","7.7510","","0.00%"
"05/08/2014","7.7517","7.7525","7.7530","7.7510","","-0.01%"
